8.0157 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
12.0886 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
12.0901 	EXP 	Created Fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
12.0912 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
12.0923 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
12.0934 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
12.0945 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
12.0957 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
12.0961 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
12.0962 	EXP 	New trial (rep=0, index=0): None
12.1014 	EXP 	Imported sequence_con.xlsx as conditions, 4 conditions, 2 params
12.1016 	EXP 	Created sequence: sequential, trialTypes=4, nReps=50, seed=None
12.1018 	EXP 	New trial (rep=0, index=0): {'pos': -50, 'corr_resp': 'x'}
12.1113 	WARNING 	t of last frame was 2033.80ms (=1/0)
12.1113 	EXP 	Fixation: autoDraw = True
13.0995 	EXP 	line1: autoDraw = True
13.0995 	EXP 	line2: autoDraw = True
13.0995 	EXP 	line3: autoDraw = True
13.0995 	EXP 	line4: autoDraw = True
13.1103 	EXP 	Fixation: autoDraw = False
13.1433 	WARNING 	t of last frame was 24.09ms (=1/41)
13.2270 	WARNING 	t of last frame was 24.18ms (=1/41)
13.2770 	WARNING 	t of last frame was 24.08ms (=1/41)
13.3270 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
14.0936 	EXP 	probe: autoDraw = True
14.5206 	EXP 	New trial (rep=0, index=1): {'pos': 150, 'corr_resp': 'v'}
14.5238 	DATA 	Keypress: x
14.5287 	EXP 	Fixation: autoDraw = False
14.5287 	EXP 	line1: autoDraw = False
14.5287 	EXP 	line2: autoDraw = False
14.5287 	EXP 	line3: autoDraw = False
14.5287 	EXP 	line4: autoDraw = False
14.5287 	EXP 	probe: autoDraw = False
14.5287 	EXP 	Fixation: autoDraw = True
15.5211 	EXP 	line1: autoDraw = True
15.5211 	EXP 	line2: autoDraw = True
15.5211 	EXP 	line3: autoDraw = True
15.5211 	EXP 	line4: autoDraw = True
15.5301 	EXP 	Fixation: autoDraw = False
16.5184 	EXP 	probe: autoDraw = True
16.8857 	EXP 	New trial (rep=0, index=2): {'pos': 50, 'corr_resp': 'c'}
16.8879 	DATA 	Keypress: v
16.8936 	EXP 	Fixation: autoDraw = False
16.8936 	EXP 	line1: autoDraw = False
16.8936 	EXP 	line2: autoDraw = False
16.8936 	EXP 	line3: autoDraw = False
16.8936 	EXP 	line4: autoDraw = False
16.8936 	EXP 	probe: autoDraw = False
16.8936 	EXP 	Fixation: autoDraw = True
17.8879 	EXP 	Fixation: autoDraw = False
17.8879 	EXP 	line1: autoDraw = True
17.8879 	EXP 	line2: autoDraw = True
17.8879 	EXP 	line3: autoDraw = True
17.8879 	EXP 	line4: autoDraw = True
18.8849 	EXP 	probe: autoDraw = True
19.1852 	EXP 	New trial (rep=0, index=3): {'pos': -150, 'corr_resp': 'z'}
19.1874 	DATA 	Keypress: c
19.1938 	EXP 	Fixation: autoDraw = False
19.1938 	EXP 	line1: autoDraw = False
19.1938 	EXP 	line2: autoDraw = False
19.1938 	EXP 	line3: autoDraw = False
19.1938 	EXP 	line4: autoDraw = False
19.1938 	EXP 	probe: autoDraw = False
19.1938 	EXP 	Fixation: autoDraw = True
20.1940 	EXP 	line1: autoDraw = True
20.1940 	EXP 	line2: autoDraw = True
20.1940 	EXP 	line3: autoDraw = True
20.1940 	EXP 	line4: autoDraw = True
20.2111 	EXP 	Fixation: autoDraw = False
21.1772 	EXP 	probe: autoDraw = True
21.4787 	EXP 	New trial (rep=1, index=0): {'pos': -50, 'corr_resp': 'x'}
21.4811 	DATA 	Keypress: z
21.4853 	EXP 	Fixation: autoDraw = False
21.4853 	EXP 	line1: autoDraw = False
21.4853 	EXP 	line2: autoDraw = False
21.4853 	EXP 	line3: autoDraw = False
21.4853 	EXP 	line4: autoDraw = False
21.4853 	EXP 	probe: autoDraw = False
21.4853 	EXP 	Fixation: autoDraw = True
22.4724 	EXP 	line1: autoDraw = True
22.4724 	EXP 	line2: autoDraw = True
22.4724 	EXP 	line3: autoDraw = True
22.4724 	EXP 	line4: autoDraw = True
22.4814 	EXP 	Fixation: autoDraw = False
23.4773 	EXP 	probe: autoDraw = True
23.7357 	EXP 	New trial (rep=1, index=1): {'pos': 150, 'corr_resp': 'v'}
23.7378 	DATA 	Keypress: x
23.7439 	EXP 	Fixation: autoDraw = False
23.7439 	EXP 	line1: autoDraw = False
23.7439 	EXP 	line2: autoDraw = False
23.7439 	EXP 	line3: autoDraw = False
23.7439 	EXP 	line4: autoDraw = False
23.7439 	EXP 	probe: autoDraw = False
23.7439 	EXP 	Fixation: autoDraw = True
24.7383 	EXP 	Fixation: autoDraw = False
24.7383 	EXP 	line1: autoDraw = True
24.7383 	EXP 	line2: autoDraw = True
24.7383 	EXP 	line3: autoDraw = True
24.7383 	EXP 	line4: autoDraw = True
25.7354 	EXP 	probe: autoDraw = True
25.9690 	EXP 	New trial (rep=1, index=2): {'pos': 50, 'corr_resp': 'c'}
25.9713 	DATA 	Keypress: v
25.9774 	EXP 	Fixation: autoDraw = False
25.9774 	EXP 	line1: autoDraw = False
25.9774 	EXP 	line2: autoDraw = False
25.9774 	EXP 	line3: autoDraw = False
25.9774 	EXP 	line4: autoDraw = False
25.9774 	EXP 	probe: autoDraw = False
25.9774 	EXP 	Fixation: autoDraw = True
26.9711 	EXP 	Fixation: autoDraw = False
26.9711 	EXP 	line1: autoDraw = True
26.9711 	EXP 	line2: autoDraw = True
26.9711 	EXP 	line3: autoDraw = True
26.9711 	EXP 	line4: autoDraw = True
27.9690 	EXP 	probe: autoDraw = True
28.2291 	EXP 	New trial (rep=1, index=3): {'pos': -150, 'corr_resp': 'z'}
28.2312 	DATA 	Keypress: c
28.2353 	EXP 	Fixation: autoDraw = False
28.2353 	EXP 	line1: autoDraw = False
28.2353 	EXP 	line2: autoDraw = False
28.2353 	EXP 	line3: autoDraw = False
28.2353 	EXP 	line4: autoDraw = False
28.2353 	EXP 	probe: autoDraw = False
28.2353 	EXP 	Fixation: autoDraw = True
29.2224 	EXP 	line1: autoDraw = True
29.2224 	EXP 	line2: autoDraw = True
29.2224 	EXP 	line3: autoDraw = True
29.2224 	EXP 	line4: autoDraw = True
29.2311 	EXP 	Fixation: autoDraw = False
30.2193 	EXP 	probe: autoDraw = True
30.4864 	EXP 	New trial (rep=2, index=0): {'pos': -50, 'corr_resp': 'x'}
30.4888 	DATA 	Keypress: z
30.4937 	EXP 	Fixation: autoDraw = False
30.4937 	EXP 	line1: autoDraw = False
30.4937 	EXP 	line2: autoDraw = False
30.4937 	EXP 	line3: autoDraw = False
30.4937 	EXP 	line4: autoDraw = False
30.4937 	EXP 	probe: autoDraw = False
30.4937 	EXP 	Fixation: autoDraw = True
31.4886 	EXP 	Fixation: autoDraw = False
31.4886 	EXP 	line1: autoDraw = True
31.4886 	EXP 	line2: autoDraw = True
31.4886 	EXP 	line3: autoDraw = True
31.4886 	EXP 	line4: autoDraw = True
32.4856 	EXP 	probe: autoDraw = True
32.7289 	EXP 	New trial (rep=2, index=1): {'pos': 150, 'corr_resp': 'v'}
32.7311 	DATA 	Keypress: x
32.7354 	EXP 	Fixation: autoDraw = False
32.7354 	EXP 	line1: autoDraw = False
32.7354 	EXP 	line2: autoDraw = False
32.7354 	EXP 	line3: autoDraw = False
32.7354 	EXP 	line4: autoDraw = False
32.7354 	EXP 	probe: autoDraw = False
32.7354 	EXP 	Fixation: autoDraw = True
33.7229 	EXP 	line1: autoDraw = True
33.7229 	EXP 	line2: autoDraw = True
33.7229 	EXP 	line3: autoDraw = True
33.7229 	EXP 	line4: autoDraw = True
33.7324 	EXP 	Fixation: autoDraw = False
34.7191 	EXP 	probe: autoDraw = True
34.9958 	EXP 	New trial (rep=2, index=2): {'pos': 50, 'corr_resp': 'c'}
34.9981 	DATA 	Keypress: v
35.0028 	EXP 	Fixation: autoDraw = False
35.0028 	EXP 	line1: autoDraw = False
35.0028 	EXP 	line2: autoDraw = False
35.0028 	EXP 	line3: autoDraw = False
35.0028 	EXP 	line4: autoDraw = False
35.0028 	EXP 	probe: autoDraw = False
35.0028 	EXP 	Fixation: autoDraw = True
35.9891 	EXP 	line1: autoDraw = True
35.9891 	EXP 	line2: autoDraw = True
35.9891 	EXP 	line3: autoDraw = True
35.9891 	EXP 	line4: autoDraw = True
35.9987 	EXP 	Fixation: autoDraw = False
36.9944 	EXP 	probe: autoDraw = True
37.2028 	EXP 	New trial (rep=2, index=3): {'pos': -150, 'corr_resp': 'z'}
37.2049 	DATA 	Keypress: c
37.2112 	EXP 	Fixation: autoDraw = False
37.2112 	EXP 	line1: autoDraw = False
37.2112 	EXP 	line2: autoDraw = False
37.2112 	EXP 	line3: autoDraw = False
37.2112 	EXP 	line4: autoDraw = False
37.2112 	EXP 	probe: autoDraw = False
37.2112 	EXP 	Fixation: autoDraw = True
38.2050 	EXP 	Fixation: autoDraw = False
38.2050 	EXP 	line1: autoDraw = True
38.2050 	EXP 	line2: autoDraw = True
38.2050 	EXP 	line3: autoDraw = True
38.2050 	EXP 	line4: autoDraw = True
39.1945 	EXP 	probe: autoDraw = True
39.5033 	EXP 	New trial (rep=3, index=0): {'pos': -50, 'corr_resp': 'x'}
39.5055 	DATA 	Keypress: z
39.5115 	EXP 	Fixation: autoDraw = False
39.5115 	EXP 	line1: autoDraw = False
39.5115 	EXP 	line2: autoDraw = False
39.5115 	EXP 	line3: autoDraw = False
39.5115 	EXP 	line4: autoDraw = False
39.5115 	EXP 	probe: autoDraw = False
39.5115 	EXP 	Fixation: autoDraw = True
40.5056 	EXP 	Fixation: autoDraw = False
40.5056 	EXP 	line1: autoDraw = True
40.5056 	EXP 	line2: autoDraw = True
40.5056 	EXP 	line3: autoDraw = True
40.5056 	EXP 	line4: autoDraw = True
41.5026 	EXP 	probe: autoDraw = True
41.7962 	EXP 	New trial (rep=3, index=1): {'pos': 150, 'corr_resp': 'v'}
41.7984 	DATA 	Keypress: x
41.8029 	EXP 	Fixation: autoDraw = False
41.8029 	EXP 	line1: autoDraw = False
41.8029 	EXP 	line2: autoDraw = False
41.8029 	EXP 	line3: autoDraw = False
41.8029 	EXP 	line4: autoDraw = False
41.8029 	EXP 	probe: autoDraw = False
41.8029 	EXP 	Fixation: autoDraw = True
42.7895 	EXP 	line1: autoDraw = True
42.7895 	EXP 	line2: autoDraw = True
42.7895 	EXP 	line3: autoDraw = True
42.7895 	EXP 	line4: autoDraw = True
42.7984 	EXP 	Fixation: autoDraw = False
43.7947 	EXP 	probe: autoDraw = True
44.1627 	EXP 	New trial (rep=3, index=2): {'pos': 50, 'corr_resp': 'c'}
44.1645 	DATA 	Keypress: v
44.1685 	EXP 	Fixation: autoDraw = False
44.1685 	EXP 	line1: autoDraw = False
44.1685 	EXP 	line2: autoDraw = False
44.1685 	EXP 	line3: autoDraw = False
44.1685 	EXP 	line4: autoDraw = False
44.1685 	EXP 	probe: autoDraw = False
44.1685 	EXP 	Fixation: autoDraw = True
45.1563 	EXP 	line1: autoDraw = True
45.1563 	EXP 	line2: autoDraw = True
45.1563 	EXP 	line3: autoDraw = True
45.1563 	EXP 	line4: autoDraw = True
45.1659 	EXP 	Fixation: autoDraw = False
46.1615 	EXP 	probe: autoDraw = True
46.4628 	EXP 	New trial (rep=3, index=3): {'pos': -150, 'corr_resp': 'z'}
46.4647 	DATA 	Keypress: c
46.4687 	EXP 	Fixation: autoDraw = False
46.4687 	EXP 	line1: autoDraw = False
46.4687 	EXP 	line2: autoDraw = False
46.4687 	EXP 	line3: autoDraw = False
46.4687 	EXP 	line4: autoDraw = False
46.4687 	EXP 	probe: autoDraw = False
46.4687 	EXP 	Fixation: autoDraw = True
47.4565 	EXP 	line1: autoDraw = True
47.4565 	EXP 	line2: autoDraw = True
47.4565 	EXP 	line3: autoDraw = True
47.4565 	EXP 	line4: autoDraw = True
47.4655 	EXP 	Fixation: autoDraw = False
48.4533 	EXP 	probe: autoDraw = True
48.7798 	EXP 	New trial (rep=4, index=0): {'pos': -50, 'corr_resp': 'x'}
48.7823 	DATA 	Keypress: z
48.7867 	EXP 	Fixation: autoDraw = False
48.7867 	EXP 	line1: autoDraw = False
48.7867 	EXP 	line2: autoDraw = False
48.7867 	EXP 	line3: autoDraw = False
48.7867 	EXP 	line4: autoDraw = False
48.7867 	EXP 	probe: autoDraw = False
48.7867 	EXP 	Fixation: autoDraw = True
49.7731 	EXP 	line1: autoDraw = True
49.7731 	EXP 	line2: autoDraw = True
49.7731 	EXP 	line3: autoDraw = True
49.7731 	EXP 	line4: autoDraw = True
49.7820 	EXP 	Fixation: autoDraw = False
50.7783 	EXP 	probe: autoDraw = True
51.0798 	EXP 	New trial (rep=4, index=1): {'pos': 150, 'corr_resp': 'v'}
51.0818 	DATA 	Keypress: x
51.0864 	EXP 	Fixation: autoDraw = False
51.0864 	EXP 	line1: autoDraw = False
51.0864 	EXP 	line2: autoDraw = False
51.0864 	EXP 	line3: autoDraw = False
51.0864 	EXP 	line4: autoDraw = False
51.0864 	EXP 	probe: autoDraw = False
51.0864 	EXP 	Fixation: autoDraw = True
52.0739 	EXP 	line1: autoDraw = True
52.0739 	EXP 	line2: autoDraw = True
52.0739 	EXP 	line3: autoDraw = True
52.0739 	EXP 	line4: autoDraw = True
52.0830 	EXP 	Fixation: autoDraw = False
53.0784 	EXP 	probe: autoDraw = True
53.3541 	EXP 	New trial (rep=4, index=2): {'pos': 50, 'corr_resp': 'c'}
53.3563 	DATA 	Keypress: v
53.3609 	EXP 	Fixation: autoDraw = False
53.3609 	EXP 	line1: autoDraw = False
53.3609 	EXP 	line2: autoDraw = False
53.3609 	EXP 	line3: autoDraw = False
53.3609 	EXP 	line4: autoDraw = False
53.3609 	EXP 	probe: autoDraw = False
53.3609 	EXP 	Fixation: autoDraw = True
54.3551 	EXP 	Fixation: autoDraw = False
54.3551 	EXP 	line1: autoDraw = True
54.3551 	EXP 	line2: autoDraw = True
54.3551 	EXP 	line3: autoDraw = True
54.3551 	EXP 	line4: autoDraw = True
55.3534 	EXP 	probe: autoDraw = True
55.6805 	EXP 	New trial (rep=4, index=3): {'pos': -150, 'corr_resp': 'z'}
55.6825 	DATA 	Keypress: c
55.6866 	EXP 	Fixation: autoDraw = False
55.6866 	EXP 	line1: autoDraw = False
55.6866 	EXP 	line2: autoDraw = False
55.6866 	EXP 	line3: autoDraw = False
55.6866 	EXP 	line4: autoDraw = False
55.6866 	EXP 	probe: autoDraw = False
55.6866 	EXP 	Fixation: autoDraw = True
56.6795 	EXP 	line1: autoDraw = True
56.6795 	EXP 	line2: autoDraw = True
56.6795 	EXP 	line3: autoDraw = True
56.6795 	EXP 	line4: autoDraw = True
56.6893 	EXP 	Fixation: autoDraw = False
57.6787 	EXP 	probe: autoDraw = True
57.9877 	EXP 	New trial (rep=5, index=0): {'pos': -50, 'corr_resp': 'x'}
57.9899 	DATA 	Keypress: z
57.9947 	EXP 	Fixation: autoDraw = False
57.9947 	EXP 	line1: autoDraw = False
57.9947 	EXP 	line2: autoDraw = False
57.9947 	EXP 	line3: autoDraw = False
57.9947 	EXP 	line4: autoDraw = False
57.9947 	EXP 	probe: autoDraw = False
57.9947 	EXP 	Fixation: autoDraw = True
58.9890 	EXP 	Fixation: autoDraw = False
58.9890 	EXP 	line1: autoDraw = True
58.9890 	EXP 	line2: autoDraw = True
58.9890 	EXP 	line3: autoDraw = True
58.9890 	EXP 	line4: autoDraw = True
59.9866 	EXP 	probe: autoDraw = True
60.2300 	EXP 	New trial (rep=5, index=1): {'pos': 150, 'corr_resp': 'v'}
60.2322 	DATA 	Keypress: x
60.2367 	EXP 	Fixation: autoDraw = False
60.2367 	EXP 	line1: autoDraw = False
60.2367 	EXP 	line2: autoDraw = False
60.2367 	EXP 	line3: autoDraw = False
60.2367 	EXP 	line4: autoDraw = False
60.2367 	EXP 	probe: autoDraw = False
60.2367 	EXP 	Fixation: autoDraw = True
61.2233 	EXP 	line1: autoDraw = True
61.2233 	EXP 	line2: autoDraw = True
61.2233 	EXP 	line3: autoDraw = True
61.2233 	EXP 	line4: autoDraw = True
61.2323 	EXP 	Fixation: autoDraw = False
62.2288 	EXP 	probe: autoDraw = True
62.5039 	EXP 	New trial (rep=5, index=2): {'pos': 50, 'corr_resp': 'c'}
62.5061 	DATA 	Keypress: v
62.5122 	EXP 	Fixation: autoDraw = False
62.5122 	EXP 	line1: autoDraw = False
62.5122 	EXP 	line2: autoDraw = False
62.5122 	EXP 	line3: autoDraw = False
62.5122 	EXP 	line4: autoDraw = False
62.5122 	EXP 	probe: autoDraw = False
62.5122 	EXP 	Fixation: autoDraw = True
63.5059 	EXP 	Fixation: autoDraw = False
63.5059 	EXP 	line1: autoDraw = True
63.5059 	EXP 	line2: autoDraw = True
63.5059 	EXP 	line3: autoDraw = True
63.5059 	EXP 	line4: autoDraw = True
64.4956 	EXP 	probe: autoDraw = True
64.7160 	DATA 	Keypress: c
64.7218 	EXP 	New trial (rep=5, index=3): {'pos': -150, 'corr_resp': 'z'}
64.7288 	EXP 	Fixation: autoDraw = False
64.7288 	EXP 	line1: autoDraw = False
64.7288 	EXP 	line2: autoDraw = False
64.7288 	EXP 	line3: autoDraw = False
64.7288 	EXP 	line4: autoDraw = False
64.7288 	EXP 	probe: autoDraw = False
64.7288 	EXP 	Fixation: autoDraw = True
66.0790 	EXP 	Fixation: autoDraw = False
66.0790 	EXP 	line1: autoDraw = True
66.0790 	EXP 	line2: autoDraw = True
66.0790 	EXP 	line3: autoDraw = True
66.0790 	EXP 	line4: autoDraw = True
66.7203 	EXP 	probe: autoDraw = True
66.9808 	EXP 	New trial (rep=6, index=0): {'pos': -50, 'corr_resp': 'x'}
66.9830 	DATA 	Keypress: z
66.9871 	EXP 	Fixation: autoDraw = False
66.9871 	EXP 	line1: autoDraw = False
66.9871 	EXP 	line2: autoDraw = False
66.9871 	EXP 	line3: autoDraw = False
66.9871 	EXP 	line4: autoDraw = False
66.9871 	EXP 	probe: autoDraw = False
66.9871 	EXP 	Fixation: autoDraw = True
67.9740 	EXP 	line1: autoDraw = True
67.9740 	EXP 	line2: autoDraw = True
67.9740 	EXP 	line3: autoDraw = True
67.9740 	EXP 	line4: autoDraw = True
67.9834 	EXP 	Fixation: autoDraw = False
68.9791 	EXP 	probe: autoDraw = True
69.2162 	DATA 	Keypress: x
69.2225 	EXP 	New trial (rep=6, index=1): {'pos': 150, 'corr_resp': 'v'}
69.2290 	EXP 	Fixation: autoDraw = False
69.2290 	EXP 	line1: autoDraw = False
69.2290 	EXP 	line2: autoDraw = False
69.2290 	EXP 	line3: autoDraw = False
69.2290 	EXP 	line4: autoDraw = False
69.2290 	EXP 	probe: autoDraw = False
69.2290 	EXP 	Fixation: autoDraw = True
70.2233 	EXP 	Fixation: autoDraw = False
70.2233 	EXP 	line1: autoDraw = True
70.2233 	EXP 	line2: autoDraw = True
70.2233 	EXP 	line3: autoDraw = True
70.2233 	EXP 	line4: autoDraw = True
71.2205 	EXP 	probe: autoDraw = True
71.4805 	EXP 	New trial (rep=6, index=2): {'pos': 50, 'corr_resp': 'c'}
71.4827 	DATA 	Keypress: v
71.4869 	EXP 	Fixation: autoDraw = False
71.4869 	EXP 	line1: autoDraw = False
71.4869 	EXP 	line2: autoDraw = False
71.4869 	EXP 	line3: autoDraw = False
71.4869 	EXP 	line4: autoDraw = False
